tissue,frequency,conductivity,permittivity,loss-tangent,penetration-depth
Muscle,2.0300e+10, 2.5051e+1, 3.0661e+1, 7.2349e-1, 1.2402e-3
Muscle,2.0400e+10, 2.5177e+1, 3.0565e+1, 7.2581e-1, 1.2325e-3
Muscle,2.0500e+10, 2.5302e+1, 3.0470e+1, 7.2812e-1, 1.2249e-3
Muscle,2.0600e+10, 2.5426e+1, 3.0375e+1, 7.3043e-1, 1.2174e-3
Muscle,2.0700e+10, 2.5551e+1, 3.0281e+1, 7.3273e-1, 1.2099e-3
Muscle,2.0800e+10, 2.5674e+1, 3.0187e+1, 7.3502e-1, 1.2026e-3
Muscle,2.0900e+10, 2.5798e+1, 3.0093e+1, 7.3731e-1, 1.1953e-3
Muscle,2.1000e+10, 2.5921e+1, 3.0000e+1, 7.3959e-1, 1.1882e-3
Muscle,2.1100e+10, 2.6044e+1, 2.9907e+1, 7.4186e-1, 1.1811e-3
Muscle,2.1200e+10, 2.6166e+1, 2.9815e+1, 7.4412e-1, 1.1741e-3
Muscle,2.1300e+10, 2.6288e+1, 2.9723e+1, 7.4638e-1, 1.1672e-3
Muscle,2.1400e+10, 2.6410e+1, 2.9632e+1, 7.4863e-1, 1.1604e-3
Muscle,2.1500e+10, 2.6531e+1, 2.9541e+1, 7.5088e-1, 1.1537e-3
Muscle,2.1600e+10, 2.6652e+1, 2.9450e+1, 7.5312e-1, 1.1470e-3
Muscle,2.1700e+10, 2.6772e+1, 2.9360e+1, 7.5535e-1, 1.1404e-3
Muscle,2.1800e+10, 2.6892e+1, 2.9270e+1, 7.5757e-1, 1.1340e-3
Muscle,2.1900e+10, 2.7012e+1, 2.9181e+1, 7.5979e-1, 1.1275e-3
Muscle,2.2000e+10, 2.7131e+1, 2.9092e+1, 7.6200e-1, 1.1212e-3
Muscle,2.2100e+10, 2.7250e+1, 2.9003e+1, 7.6421e-1, 1.1149e-3
Muscle,2.2200e+10, 2.7368e+1, 2.8915e+1, 7.6640e-1, 1.1087e-3
Muscle,2.2300e+10, 2.7487e+1, 2.8827e+1, 7.6859e-1, 1.1026e-3
Muscle,2.2400e+10, 2.7604e+1, 2.8740e+1, 7.7078e-1, 1.0966e-3
Muscle,2.2500e+10, 2.7722e+1, 2.8653e+1, 7.7296e-1, 1.0906e-3
Muscle,2.2600e+10, 2.7839e+1, 2.8566e+1, 7.7513e-1, 1.0847e-3
Muscle,2.2700e+10, 2.7955e+1, 2.8480e+1, 7.7729e-1, 1.0789e-3
Muscle,2.2800e+10, 2.8072e+1, 2.8394e+1, 7.7945e-1, 1.0731e-3
Muscle,2.2900e+10, 2.8188e+1, 2.8309e+1, 7.8160e-1, 1.0674e-3
Muscle,2.3000e+10, 2.8303e+1, 2.8224e+1, 7.8375e-1, 1.0617e-3
Muscle,2.3100e+10, 2.8418e+1, 2.8139e+1, 7.8588e-1, 1.0561e-3
Muscle,2.3200e+10, 2.8533e+1, 2.8055e+1, 7.8801e-1, 1.0506e-3
Muscle,2.3300e+10, 2.8647e+1, 2.7971e+1, 7.9014e-1, 1.0452e-3
Muscle,2.3400e+10, 2.8761e+1, 2.7887e+1, 7.9226e-1, 1.0398e-3
Muscle,2.3500e+10, 2.8875e+1, 2.7804e+1, 7.9437e-1, 1.0344e-3
Muscle,2.3600e+10, 2.8988e+1, 2.7722e+1, 7.9647e-1, 1.0292e-3
Muscle,2.3700e+10, 2.9101e+1, 2.7639e+1, 7.9857e-1, 1.0239e-3
Muscle,2.3800e+10, 2.9214e+1, 2.7557e+1, 8.0067e-1, 1.0188e-3
Muscle,2.3900e+10, 2.9326e+1, 2.7476e+1, 8.0275e-1, 1.0137e-3
Muscle,2.4000e+10, 2.9437e+1, 2.7395e+1, 8.0483e-1, 1.0086e-3
Muscle,2.4100e+10, 2.9549e+1, 2.7314e+1, 8.0690e-1, 1.0036e-3
Muscle,2.4200e+10, 2.9660e+1, 2.7233e+1, 8.0897e-1, 9.9866e-4
Muscle,2.4300e+10, 2.9770e+1, 2.7153e+1, 8.1103e-1, 9.9377e-4
Muscle,2.4400e+10, 2.9881e+1, 2.7074e+1, 8.1308e-1, 9.8893e-4
Muscle,2.4500e+10, 2.9991e+1, 2.6994e+1, 8.1513e-1, 9.8414e-4
Muscle,2.4600e+10, 3.0100e+1, 2.6915e+1, 8.1717e-1, 9.7940e-4
Muscle,2.4700e+10, 3.0209e+1, 2.6837e+1, 8.1921e-1, 9.7471e-4
Muscle,2.4800e+10, 3.0318e+1, 2.6759e+1, 8.2123e-1, 9.7007e-4
Muscle,2.4900e+10, 3.0426e+1, 2.6681e+1, 8.2325e-1, 9.6548e-4
Muscle,2.5000e+10, 3.0534e+1, 2.6603e+1, 8.2527e-1, 9.6093e-4
Muscle,2.5100e+10, 3.0642e+1, 2.6526e+1, 8.2728e-1, 9.5643e-4
Muscle,2.5200e+10, 3.0749e+1, 2.6449e+1, 8.2928e-1, 9.5198e-4
Muscle,2.5300e+10, 3.0856e+1, 2.6373e+1, 8.3128e-1, 9.4757e-4
Muscle,2.5400e+10, 3.0963e+1, 2.6297e+1, 8.3327e-1, 9.4321e-4
Muscle,2.5500e+10, 3.1069e+1, 2.6221e+1, 8.3525e-1, 9.3889e-4
Muscle,2.5600e+10, 3.1175e+1, 2.6146e+1, 8.3723e-1, 9.3461e-4
Muscle,2.5700e+10, 3.1281e+1, 2.6071e+1, 8.3920e-1, 9.3038e-4
Muscle,2.5800e+10, 3.1386e+1, 2.5996e+1, 8.4116e-1, 9.2619e-4
Muscle,2.5900e+10, 3.1490e+1, 2.5922e+1, 8.4312e-1, 9.2204e-4
Muscle,2.6000e+10, 3.1595e+1, 2.5848e+1, 8.4508e-1, 9.1793e-4
Muscle,2.6100e+10, 3.1699e+1, 2.5774e+1, 8.4702e-1, 9.1386e-4
Muscle,2.6200e+10, 3.1803e+1, 2.5701e+1, 8.4896e-1, 9.0983e-4
Muscle,2.6300e+10, 3.1906e+1, 2.5628e+1, 8.5090e-1, 9.0584e-4
Muscle,2.6400e+10, 3.2009e+1, 2.5556e+1, 8.5282e-1, 9.0189e-4
Muscle,2.6500e+10, 3.2112e+1, 2.5483e+1, 8.5475e-1, 8.9798e-4
Muscle,2.6600e+10, 3.2214e+1, 2.5412e+1, 8.5666e-1, 8.9411e-4
Muscle,2.6700e+10, 3.2316e+1, 2.5340e+1, 8.5857e-1, 8.9027e-4
Muscle,2.6800e+10, 3.2417e+1, 2.5269e+1, 8.6047e-1, 8.8647e-4
Muscle,2.6900e+10, 3.2518e+1, 2.5198e+1, 8.6237e-1, 8.8271e-4
Muscle,2.7000e+10, 3.2619e+1, 2.5127e+1, 8.6426e-1, 8.7898e-4
Muscle,2.7100e+10, 3.2720e+1, 2.5057e+1, 8.6615e-1, 8.7529e-4
Muscle,2.7200e+10, 3.2820e+1, 2.4987e+1, 8.6803e-1, 8.7163e-4
Muscle,2.7300e+10, 3.2920e+1, 2.4918e+1, 8.6990e-1, 8.6800e-4
Muscle,2.7400e+10, 3.3019e+1, 2.4848e+1, 8.7177e-1, 8.6441e-4
Muscle,2.7500e+10, 3.3118e+1, 2.4779e+1, 8.7363e-1, 8.6086e-4
Muscle,2.7600e+10, 3.3217e+1, 2.4711e+1, 8.7548e-1, 8.5733e-4
Muscle,2.7700e+10, 3.3316e+1, 2.4643e+1, 8.7733e-1, 8.5384e-4
Muscle,2.7800e+10, 3.3414e+1, 2.4575e+1, 8.7917e-1, 8.5038e-4
Muscle,2.7900e+10, 3.3511e+1, 2.4507e+1, 8.8101e-1, 8.4695e-4
Muscle,2.8000e+10, 3.3609e+1, 2.4440e+1, 8.8284e-1, 8.4355e-4
Muscle,2.8100e+10, 3.3706e+1, 2.4373e+1, 8.8467e-1, 8.4019e-4
Muscle,2.8200e+10, 3.3803e+1, 2.4306e+1, 8.8649e-1, 8.3685e-4
Muscle,2.8300e+10, 3.3899e+1, 2.4239e+1, 8.8830e-1, 8.3355e-4
Muscle,2.8400e+10, 3.3995e+1, 2.4173e+1, 8.9011e-1, 8.3027e-4
Muscle,2.8500e+10, 3.4091e+1, 2.4108e+1, 8.9191e-1, 8.2702e-4
Muscle,2.8600e+10, 3.4186e+1, 2.4042e+1, 8.9371e-1, 8.2381e-4
Muscle,2.8700e+10, 3.4281e+1, 2.3977e+1, 8.9550e-1, 8.2062e-4
Muscle,2.8800e+10, 3.4376e+1, 2.3912e+1, 8.9728e-1, 8.1745e-4
Muscle,2.8900e+10, 3.4471e+1, 2.3847e+1, 8.9906e-1, 8.1432e-4
Muscle,2.9000e+10, 3.4565e+1, 2.3783e+1, 9.0083e-1, 8.1121e-4
Muscle,2.9100e+10, 3.4658e+1, 2.3719e+1, 9.0260e-1, 8.0814e-4
Muscle,2.9200e+10, 3.4752e+1, 2.3656e+1, 9.0436e-1, 8.0508e-4
Muscle,2.9300e+10, 3.4845e+1, 2.3592e+1, 9.0611e-1, 8.0206e-4
Muscle,2.9400e+10, 3.4938e+1, 2.3529e+1, 9.0786e-1, 7.9906e-4
Muscle,2.9500e+10, 3.5030e+1, 2.3466e+1, 9.0961e-1, 7.9608e-4
Muscle,2.9600e+10, 3.5122e+1, 2.3404e+1, 9.1134e-1, 7.9313e-4
Muscle,2.9700e+10, 3.5214e+1, 2.3342e+1, 9.1308e-1, 7.9021e-4
Muscle,2.9800e+10, 3.5305e+1, 2.3280e+1, 9.1480e-1, 7.8731e-4
Muscle,2.9900e+10, 3.5397e+1, 2.3218e+1, 9.1652e-1, 7.8444e-4
Muscle,3.0000e+10, 3.5487e+1, 2.3157e+1, 9.1824e-1, 7.8159e-4
Muscle,3.0100e+10, 3.5578e+1, 2.3096e+1, 9.1995e-1, 7.7876e-4
Muscle,3.0200e+10, 3.5668e+1, 2.3035e+1, 9.2165e-1, 7.7596e-4
Muscle,3.0300e+10, 3.5758e+1, 2.2974e+1, 9.2335e-1, 7.7318e-4
Muscle,3.0400e+10, 3.5848e+1, 2.2914e+1, 9.2504e-1, 7.7042e-4
Muscle,3.0500e+10, 3.5937e+1, 2.2854e+1, 9.2673e-1, 7.6769e-4
Muscle,3.0600e+10, 3.6026e+1, 2.2795e+1, 9.2841e-1, 7.6498e-4
Muscle,3.0700e+10, 3.6114e+1, 2.2735e+1, 9.3009e-1, 7.6229e-4
Muscle,3.0800e+10, 3.6203e+1, 2.2676e+1, 9.3176e-1, 7.5963e-4
Muscle,3.0900e+10, 3.6291e+1, 2.2617e+1, 9.3342e-1, 7.5698e-4
Muscle,3.1000e+10, 3.6379e+1, 2.2559e+1, 9.3508e-1, 7.5436e-4
Muscle,3.1100e+10, 3.6466e+1, 2.2500e+1, 9.3673e-1, 7.5176e-4
Muscle,3.1200e+10, 3.6553e+1, 2.2442e+1, 9.3838e-1, 7.4917e-4
Muscle,3.1300e+10, 3.6640e+1, 2.2385e+1, 9.4002e-1, 7.4661e-4
Muscle,3.1400e+10, 3.6726e+1, 2.2327e+1, 9.4166e-1, 7.4407e-4
Muscle,3.1500e+10, 3.6813e+1, 2.2270e+1, 9.4329e-1, 7.4156e-4
Muscle,3.1600e+10, 3.6898e+1, 2.2213e+1, 9.4492e-1, 7.3906e-4
Muscle,3.1700e+10, 3.6984e+1, 2.2156e+1, 9.4654e-1, 7.3658e-4
Muscle,3.1800e+10, 3.7069e+1, 2.2100e+1, 9.4815e-1, 7.3412e-4
Muscle,3.1900e+10, 3.7154e+1, 2.2044e+1, 9.4976e-1, 7.3167e-4
Muscle,3.2000e+10, 3.7239e+1, 2.1988e+1, 9.5137e-1, 7.2925e-4
Muscle,3.2100e+10, 3.7323e+1, 2.1932e+1, 9.5297e-1, 7.2685e-4
Muscle,3.2200e+10, 3.7408e+1, 2.1877e+1, 9.5456e-1, 7.2447e-4
Muscle,3.2300e+10, 3.7491e+1, 2.1821e+1, 9.5615e-1, 7.2210e-4
Muscle,3.2400e+10, 3.7575e+1, 2.1767e+1, 9.5773e-1, 7.1975e-4
Muscle,3.2500e+10, 3.7658e+1, 2.1712e+1, 9.5931e-1, 7.1742e-4
Muscle,3.2600e+10, 3.7741e+1, 2.1658e+1, 9.6088e-1, 7.1511e-4
Muscle,3.2700e+10, 3.7824e+1, 2.1603e+1, 9.6245e-1, 7.1282e-4
Muscle,3.2800e+10, 3.7906e+1, 2.1549e+1, 9.6401e-1, 7.1054e-4
Muscle,3.2900e+10, 3.7988e+1, 2.1496e+1, 9.6557e-1, 7.0828e-4
Muscle,3.3000e+10, 3.8070e+1, 2.1442e+1, 9.6712e-1, 7.0604e-4
Muscle,3.3100e+10, 3.8152e+1, 2.1389e+1, 9.6866e-1, 7.0382e-4
Muscle,3.3200e+10, 3.8233e+1, 2.1336e+1, 9.7020e-1, 7.0161e-4
Muscle,3.3300e+10, 3.8314e+1, 2.1284e+1, 9.7174e-1, 6.9942e-4
Muscle,3.3400e+10, 3.8395e+1, 2.1231e+1, 9.7327e-1, 6.9724e-4
Muscle,3.3500e+10, 3.8475e+1, 2.1179e+1, 9.7479e-1, 6.9508e-4
Muscle,3.3600e+10, 3.8555e+1, 2.1127e+1, 9.7631e-1, 6.9294e-4
Muscle,3.3700e+10, 3.8635e+1, 2.1075e+1, 9.7783e-1, 6.9081e-4
Muscle,3.3800e+10, 3.8715e+1, 2.1024e+1, 9.7934e-1, 6.8870e-4
Muscle,3.3900e+10, 3.8794e+1, 2.0972e+1, 9.8084e-1, 6.8660e-4
Muscle,3.4000e+10, 3.8873e+1, 2.0921e+1, 9.8234e-1, 6.8452e-4
Muscle,3.4100e+10, 3.8952e+1, 2.0870e+1, 9.8383e-1, 6.8246e-4
Muscle,3.4200e+10, 3.9030e+1, 2.0820e+1, 9.8532e-1, 6.8041e-4
Muscle,3.4300e+10, 3.9108e+1, 2.0769e+1, 9.8681e-1, 6.7837e-4
Muscle,3.4400e+10, 3.9186e+1, 2.0719e+1, 9.8828e-1, 6.7635e-4
Muscle,3.4500e+10, 3.9264e+1, 2.0669e+1, 9.8976e-1, 6.7434e-4
Muscle,3.4600e+10, 3.9342e+1, 2.0620e+1, 9.9123e-1, 6.7235e-4
Muscle,3.4700e+10, 3.9419e+1, 2.0570e+1, 9.9269e-1, 6.7037e-4
Muscle,3.4800e+10, 3.9496e+1, 2.0521e+1, 9.9415e-1, 6.6841e-4
Muscle,3.4900e+10, 3.9572e+1, 2.0472e+1, 9.9560e-1, 6.6646e-4
Muscle,3.5000e+10, 3.9649e+1, 2.0423e+1, 9.9705e-1, 6.6452e-4
Muscle,3.5100e+10, 3.9725e+1, 2.0375e+1, 9.9849e-1, 6.6260e-4
Muscle,3.5200e+10, 3.9801e+1, 2.0326e+1, 9.9993e-1, 6.6069e-4
Muscle,3.5300e+10, 3.9876e+1, 2.0278e+1, 1.0014e+0, 6.5880e-4
Muscle,3.5400e+10, 3.9951e+1, 2.0230e+1, 1.0028e+0, 6.5691e-4
Muscle,3.5500e+10, 4.0027e+1, 2.0182e+1, 1.0042e+0, 6.5504e-4
Muscle,3.5600e+10, 4.0101e+1, 2.0135e+1, 1.0056e+0, 6.5319e-4
Muscle,3.5700e+10, 4.0176e+1, 2.0088e+1, 1.0070e+0, 6.5134e-4
Muscle,3.5800e+10, 4.0250e+1, 2.0041e+1, 1.0085e+0, 6.4951e-4
Muscle,3.5900e+10, 4.0324e+1, 1.9994e+1, 1.0099e+0, 6.4769e-4
Muscle,3.6000e+10, 4.0398e+1, 1.9947e+1, 1.0113e+0, 6.4589e-4
Muscle,3.6100e+10, 4.0472e+1, 1.9901e+1, 1.0126e+0, 6.4410e-4
Muscle,3.6200e+10, 4.0545e+1, 1.9854e+1, 1.0140e+0, 6.4231e-4
Muscle,3.6300e+10, 4.0618e+1, 1.9808e+1, 1.0154e+0, 6.4055e-4
Muscle,3.6400e+10, 4.0691e+1, 1.9762e+1, 1.0168e+0, 6.3879e-4
Muscle,3.6500e+10, 4.0763e+1, 1.9717e+1, 1.0182e+0, 6.3704e-4
Muscle,3.6600e+10, 4.0836e+1, 1.9671e+1, 1.0195e+0, 6.3531e-4
Muscle,3.6700e+10, 4.0908e+1, 1.9626e+1, 1.0209e+0, 6.3359e-4
Muscle,3.6800e+10, 4.0980e+1, 1.9581e+1, 1.0223e+0, 6.3188e-4
Muscle,3.6900e+10, 4.1051e+1, 1.9536e+1, 1.0236e+0, 6.3018e-4
Muscle,3.7000e+10, 4.1123e+1, 1.9492e+1, 1.0250e+0, 6.2849e-4
Muscle,3.7100e+10, 4.1194e+1, 1.9447e+1, 1.0263e+0, 6.2681e-4
Muscle,3.7200e+10, 4.1265e+1, 1.9403e+1, 1.0277e+0, 6.2515e-4
Muscle,3.7300e+10, 4.1335e+1, 1.9359e+1, 1.0290e+0, 6.2349e-4
Muscle,3.7400e+10, 4.1406e+1, 1.9315e+1, 1.0303e+0, 6.2185e-4
Muscle,3.7500e+10, 4.1476e+1, 1.9271e+1, 1.0316e+0, 6.2022e-4
Muscle,3.7600e+10, 4.1546e+1, 1.9228e+1, 1.0330e+0, 6.1859e-4
Muscle,3.7700e+10, 4.1615e+1, 1.9185e+1, 1.0343e+0, 6.1698e-4
Muscle,3.7800e+10, 4.1685e+1, 1.9141e+1, 1.0356e+0, 6.1538e-4
Muscle,3.7900e+10, 4.1754e+1, 1.9099e+1, 1.0369e+0, 6.1379e-4
Muscle,3.8000e+10, 4.1823e+1, 1.9056e+1, 1.0382e+0, 6.1221e-4
Muscle,3.8100e+10, 4.1892e+1, 1.9013e+1, 1.0395e+0, 6.1064e-4
Muscle,3.8200e+10, 4.1960e+1, 1.8971e+1, 1.0408e+0, 6.0908e-4
Muscle,3.8300e+10, 4.2029e+1, 1.8929e+1, 1.0421e+0, 6.0753e-4
Muscle,3.8400e+10, 4.2097e+1, 1.8887e+1, 1.0434e+0, 6.0599e-4
Muscle,3.8500e+10, 4.2165e+1, 1.8845e+1, 1.0447e+0, 6.0445e-4
Muscle,3.8600e+10, 4.2232e+1, 1.8803e+1, 1.0459e+0, 6.0293e-4
Muscle,3.8700e+10, 4.2300e+1, 1.8762e+1, 1.0472e+0, 6.0142e-4
Muscle,3.8800e+10, 4.2367e+1, 1.8721e+1, 1.0485e+0, 5.9992e-4
Muscle,3.8900e+10, 4.2434e+1, 1.8680e+1, 1.0497e+0, 5.9843e-4
Muscle,3.9000e+10, 4.2501e+1, 1.8639e+1, 1.0510e+0, 5.9694e-4
Muscle,3.9100e+10, 4.2567e+1, 1.8598e+1, 1.0522e+0, 5.9547e-4
Muscle,3.9200e+10, 4.2634e+1, 1.8557e+1, 1.0535e+0, 5.9400e-4
Muscle,3.9300e+10, 4.2700e+1, 1.8517e+1, 1.0547e+0, 5.9255e-4
Muscle,3.9400e+10, 4.2766e+1, 1.8477e+1, 1.0560e+0, 5.9110e-4
Muscle,3.9500e+10, 4.2831e+1, 1.8437e+1, 1.0572e+0, 5.8966e-4
Muscle,3.9600e+10, 4.2897e+1, 1.8397e+1, 1.0584e+0, 5.8823e-4
Muscle,3.9700e+10, 4.2962e+1, 1.8357e+1, 1.0597e+0, 5.8681e-4
Muscle,3.9800e+10, 4.3027e+1, 1.8318e+1, 1.0609e+0, 5.8540e-4
Muscle,3.9900e+10, 4.3092e+1, 1.8278e+1, 1.0621e+0, 5.8400e-4
Muscle,4.0000e+10, 4.3156e+1, 1.8239e+1, 1.0633e+0, 5.8260e-4
Muscle,4.0100e+10, 4.3221e+1, 1.8200e+1, 1.0645e+0, 5.8122e-4
Muscle,4.0200e+10, 4.3285e+1, 1.8161e+1, 1.0657e+0, 5.7984e-4
Muscle,4.0300e+10, 4.3349e+1, 1.8123e+1, 1.0669e+0, 5.7847e-4
Muscle,4.0400e+10, 4.3413e+1, 1.8084e+1, 1.0681e+0, 5.7711e-4
Muscle,4.0500e+10, 4.3476e+1, 1.8046e+1, 1.0693e+0, 5.7575e-4
Muscle,4.0600e+10, 4.3539e+1, 1.8008e+1, 1.0705e+0, 5.7441e-4
Muscle,4.0700e+10, 4.3603e+1, 1.7969e+1, 1.0717e+0, 5.7307e-4
Muscle,4.0800e+10, 4.3665e+1, 1.7932e+1, 1.0728e+0, 5.7174e-4
Muscle,4.0900e+10, 4.3728e+1, 1.7894e+1, 1.0740e+0, 5.7042e-4
Muscle,4.1000e+10, 4.3791e+1, 1.7856e+1, 1.0752e+0, 5.6911e-4
Muscle,4.1100e+10, 4.3853e+1, 1.7819e+1, 1.0764e+0, 5.6780e-4
Muscle,4.1200e+10, 4.3915e+1, 1.7782e+1, 1.0775e+0, 5.6650e-4
Muscle,4.1300e+10, 4.3977e+1, 1.7745e+1, 1.0787e+0, 5.6521e-4
Muscle,4.1400e+10, 4.4039e+1, 1.7708e+1, 1.0798e+0, 5.6393e-4
Muscle,4.1500e+10, 4.4100e+1, 1.7671e+1, 1.0810e+0, 5.6265e-4
Muscle,4.1600e+10, 4.4162e+1, 1.7634e+1, 1.0821e+0, 5.6138e-4
Muscle,4.1700e+10, 4.4223e+1, 1.7598e+1, 1.0833e+0, 5.6012e-4
Muscle,4.1800e+10, 4.4284e+1, 1.7562e+1, 1.0844e+0, 5.5887e-4
Muscle,4.1900e+10, 4.4344e+1, 1.7525e+1, 1.0855e+0, 5.5762e-4
Muscle,4.2000e+10, 4.4405e+1, 1.7489e+1, 1.0866e+0, 5.5638e-4
Muscle,4.2100e+10, 4.4465e+1, 1.7454e+1, 1.0878e+0, 5.5515e-4
Muscle,4.2200e+10, 4.4525e+1, 1.7418e+1, 1.0889e+0, 5.5392e-4
Muscle,4.2300e+10, 4.4585e+1, 1.7382e+1, 1.0900e+0, 5.5271e-4
Muscle,4.2400e+10, 4.4645e+1, 1.7347e+1, 1.0911e+0, 5.5149e-4
Muscle,4.2500e+10, 4.4705e+1, 1.7312e+1, 1.0922e+0, 5.5029e-4
Muscle,4.2600e+10, 4.4764e+1, 1.7277e+1, 1.0933e+0, 5.4909e-4
Muscle,4.2700e+10, 4.4823e+1, 1.7242e+1, 1.0944e+0, 5.4790e-4
Muscle,4.2800e+10, 4.4882e+1, 1.7207e+1, 1.0955e+0, 5.4672e-4
Muscle,4.2900e+10, 4.4941e+1, 1.7172e+1, 1.0966e+0, 5.4554e-4
Muscle,4.3000e+10, 4.5000e+1, 1.7138e+1, 1.0977e+0, 5.4437e-4
Muscle,4.3100e+10, 4.5058e+1, 1.7103e+1, 1.0988e+0, 5.4320e-4
Muscle,4.3200e+10, 4.5117e+1, 1.7069e+1, 1.0998e+0, 5.4204e-4
Muscle,4.3300e+10, 4.5175e+1, 1.7035e+1, 1.1009e+0, 5.4089e-4
Muscle,4.3400e+10, 4.5233e+1, 1.7001e+1, 1.1020e+0, 5.3975e-4
Muscle,4.3500e+10, 4.5290e+1, 1.6967e+1, 1.1030e+0, 5.3861e-4
Muscle,4.3600e+10, 4.5348e+1, 1.6933e+1, 1.1041e+0, 5.3747e-4
Muscle,4.3700e+10, 4.5405e+1, 1.6900e+1, 1.1052e+0, 5.3635e-4
Muscle,4.3800e+10, 4.5463e+1, 1.6866e+1, 1.1062e+0, 5.3523e-4
Muscle,4.3900e+10, 4.5520e+1, 1.6833e+1, 1.1073e+0, 5.3411e-4
Muscle,4.4000e+10, 4.5576e+1, 1.6800e+1, 1.1083e+0, 5.3300e-4
Muscle,4.4100e+10, 4.5633e+1, 1.6767e+1, 1.1093e+0, 5.3190e-4
Muscle,4.4200e+10, 4.5690e+1, 1.6734e+1, 1.1104e+0, 5.3081e-4
Muscle,4.4300e+10, 4.5746e+1, 1.6701e+1, 1.1114e+0, 5.2971e-4
Muscle,4.4400e+10, 4.5802e+1, 1.6669e+1, 1.1124e+0, 5.2863e-4
Muscle,4.4500e+10, 4.5858e+1, 1.6636e+1, 1.1135e+0, 5.2755e-4
Muscle,4.4600e+10, 4.5914e+1, 1.6604e+1, 1.1145e+0, 5.2648e-4
Muscle,4.4700e+10, 4.5969e+1, 1.6572e+1, 1.1155e+0, 5.2541e-4
Muscle,4.4800e+10, 4.6025e+1, 1.6540e+1, 1.1165e+0, 5.2435e-4
Muscle,4.4900e+10, 4.6080e+1, 1.6508e+1, 1.1175e+0, 5.2329e-4
Muscle,4.5000e+10, 4.6135e+1, 1.6476e+1, 1.1185e+0, 5.2224e-4
Muscle,4.5100e+10, 4.6190e+1, 1.6444e+1, 1.1195e+0, 5.2120e-4
Muscle,4.5200e+10, 4.6245e+1, 1.6413e+1, 1.1205e+0, 5.2016e-4
Muscle,4.5300e+10, 4.6299e+1, 1.6381e+1, 1.1215e+0, 5.1912e-4
Muscle,4.5400e+10, 4.6354e+1, 1.6350e+1, 1.1225e+0, 5.1809e-4
Muscle,4.5500e+10, 4.6408e+1, 1.6319e+1, 1.1235e+0, 5.1707e-4
Muscle,4.5600e+10, 4.6462e+1, 1.6288e+1, 1.1245e+0, 5.1605e-4
Muscle,4.5700e+10, 4.6516e+1, 1.6257e+1, 1.1255e+0, 5.1504e-4
Muscle,4.5800e+10, 4.6570e+1, 1.6226e+1, 1.1264e+0, 5.1403e-4
Muscle,4.5900e+10, 4.6623e+1, 1.6195e+1, 1.1274e+0, 5.1303e-4
Muscle,4.6000e+10, 4.6677e+1, 1.6165e+1, 1.1284e+0, 5.1203e-4
Muscle,4.6100e+10, 4.6730e+1, 1.6134e+1, 1.1293e+0, 5.1104e-4
Muscle,4.6200e+10, 4.6783e+1, 1.6104e+1, 1.1303e+0, 5.1006e-4
Muscle,4.6300e+10, 4.6836e+1, 1.6074e+1, 1.1313e+0, 5.0907e-4
Muscle,4.6400e+10, 4.6889e+1, 1.6044e+1, 1.1322e+0, 5.0810e-4
Muscle,4.6500e+10, 4.6942e+1, 1.6014e+1, 1.1332e+0, 5.0713e-4
Muscle,4.6600e+10, 4.6994e+1, 1.5984e+1, 1.1341e+0, 5.0616e-4
Muscle,4.6700e+10, 4.7046e+1, 1.5954e+1, 1.1350e+0, 5.0520e-4
Muscle,4.6800e+10, 4.7099e+1, 1.5925e+1, 1.1360e+0, 5.0424e-4
Muscle,4.6900e+10, 4.7151e+1, 1.5895e+1, 1.1369e+0, 5.0329e-4
Muscle,4.7000e+10, 4.7202e+1, 1.5866e+1, 1.1378e+0, 5.0234e-4
Muscle,4.7100e+10, 4.7254e+1, 1.5837e+1, 1.1388e+0, 5.0140e-4
Muscle,4.7200e+10, 4.7306e+1, 1.5808e+1, 1.1397e+0, 5.0046e-4
Muscle,4.7300e+10, 4.7357e+1, 1.5779e+1, 1.1406e+0, 4.9953e-4
Muscle,4.7400e+10, 4.7408e+1, 1.5750e+1, 1.1415e+0, 4.9860e-4
Muscle,4.7500e+10, 4.7459e+1, 1.5721e+1, 1.1424e+0, 4.9767e-4
Muscle,4.7600e+10, 4.7510e+1, 1.5692e+1, 1.1433e+0, 4.9675e-4
Muscle,4.7700e+10, 4.7561e+1, 1.5664e+1, 1.1442e+0, 4.9584e-4
Muscle,4.7800e+10, 4.7612e+1, 1.5635e+1, 1.1451e+0, 4.9493e-4
Muscle,4.7900e+10, 4.7662e+1, 1.5607e+1, 1.1460e+0, 4.9402e-4
Muscle,4.8000e+10, 4.7712e+1, 1.5579e+1, 1.1469e+0, 4.9312e-4
Muscle,4.8100e+10, 4.7762e+1, 1.5551e+1, 1.1478e+0, 4.9222e-4
Muscle,4.8200e+10, 4.7813e+1, 1.5523e+1, 1.1487e+0, 4.9133e-4
Muscle,4.8300e+10, 4.7862e+1, 1.5495e+1, 1.1496e+0, 4.9044e-4
Muscle,4.8400e+10, 4.7912e+1, 1.5467e+1, 1.1505e+0, 4.8956e-4
Muscle,4.8500e+10, 4.7962e+1, 1.5439e+1, 1.1514e+0, 4.8868e-4
Muscle,4.8600e+10, 4.8011e+1, 1.5412e+1, 1.1522e+0, 4.8780e-4
Muscle,4.8700e+10, 4.8060e+1, 1.5384e+1, 1.1531e+0, 4.8693e-4
